sku,mfgn,qty,price,map,mrp,list,wt,1stclass
59348,"LLB-45RE-91-K1",2,"63.83","","","99.99","0.31",1
59349,"GP1500-11",0,"247.49","","","329.99","4.2",0
59350,"3TB016",0,"259.50","","","519.00","",0
59351,"GP1040-10",0,"344.99","","","459.99","",0
59352,"3TB018",0,"259.50","","","519.00","",0
59353,"GP1500-05",0,"247.49","","","329.99","",0
59354,"GP1500-04",0,"247.49","","","329.99","",0
59355,"GP1040-25",0,"344.99","","","459.99","",0
59356,"9900-20B-1",0,"496.50","","","993.00","",0
59359,"FI70BW",2,"976.50","","","1395.00","10.5",0
59360,"FI70DSW",2,"1606.50","","","2295.00","15.4",0
59361,"GP1040-24",0,"344.99","","","459.99","",0
59362,"GP1500-02",0,"247.49","","","329.99","",0
59363,"GP1040-28",0,"344.99","","","459.99","",0
59364,"GP1040-27",0,"344.99","","","459.99","",0
59365,"GP1040-30",0,"344.99","","","459.99","",0
59366,"GP1040-22",0,"344.99","","","459.99","",0
59367,11501000,0,"38.50","","","70.00","1.5",0
59368,"GP1040-21",0,"344.99","","","459.99","",0
59369,"TZ-100",0,"375.00","","","500.00","",0
59370,"TZ-101",0,"375.00","","","500.00","",0
59371,"TZ-102",0,"375.00","","","500.00","",0
59372,"TZ-103",0,"225.00","","","300.00","",0
59373,"SK125",2,"187.49","","","249.99","3.6",0
59374,"TZ-104",0,"112.50","","","150.00","",0
59375,"TZ-105",0,"150.00","190.00","","200.00","",0
59376,"SK129",2,"187.49","","","249.99","3.6",0
59377,"TZ-106",0,"187.50","235.00","","250.00","",0
59378,"TZ-108",0,"1125.00","1425.00","","1500.00","",0
59379,"SK130",2,"187.49","","","249.99","3.9",0
59380,"TZ-109",0,"1125.00","1425.00","","1500.00","",0
59381,"TZ-110",0,"1125.00","1425.00","","1500.00","",0
59382,"TZ-111",0,"1125.00","1425.00","","1500.00","",0
59383,"TZ-112",0,"1125.00","1425.00","","1500.00","",0
59385,"TZ-115",0,"1125.00","1425.00","","1500.00","",0
59386,"TZ-116",0,"750.00","950.00","","1000.00","",0
59387,"TZ-117",0,"562.50","715.00","","750.00","",0
59388,"TZN-4D",0,"3743.75","3790.00","","3990.00","42.2",0
59389,"TZP-4D",0,"4156.25","4200.00","","4420.00","42.2",0
59394,"DS0006",1,"95.32","","","176.50","3.2",0
59395,"LV1215",2,"12.76","","","22.25","0.2",1
59396,"F1100W",3,"300.96","","","491.75",25,0
59397,"S600W",2,"270.36","","","441.75","18.5",0
59398,"BP0527",6,"94.91","","","174.25","3.4",0
59399,"WM8284",3,"216.67","","","401.25","5.4",0
59400,"WM8484",2,"219.65","","","406.75","5.6",0
59401,"GP1354",29,"22.95","","","42.50","0.5",1
59402,"S360EW",1,"382.51","","","625.00","16.4",0
59403,"S1100W",3,"300.96","","","491.75","24.6",0
59404,"SS5012",0,"18.64","","","34.50","0.8",1
59405,"SS1012",0,"24.98","","","46.25","1.1",0
59406,"BE1482",1,"67.24","","","124.50","2.3",0
59407,"BE1484",2,"68.86","","","127.50","2.3",0
59408,"BE9003",0,"26.96","","","47.00","0.5",1
59409,"BE9006",0,"42.18","","","73.50","0.4",1
59410,"BE9002",2,"14.06","","","24.50","0.4",1
59411,36011600,0,"1449.59","","","1976.71","",0
59412,36012200,1,"1917.20","","","2614.36",29,0
59413,36021800,0,"1657.41","","","2260.11","",0
59414,36022600,0,"2073.07","","","2826.91","",0
59415,"73-103-F",9,"14.01","","","23.00","1.4",0
59416,"000-12371-001",5,"12.98","","","15.99","0.2",1
59417,"000-12368-001",6,"22.14","","","24.99","0.2",1
59418,"RF4051C",1,"61.33","","","89.95","0.3",1
59421,"WLOCKLP30",0,"75.00","","","125.00","1.3",0
59422,"CF/NAVUPDATES-NI",0,"82.99","","","99.00","0.2",1
59423,"MSD/NAVUPDATES-NI",2,"82.99","","","99.00","0.2",1
59424,"000-12700-001",1,"602.63","","","719.00","4.8",0
59425,"000-12699-001",12,"644.55","","","769.00","6.2",0
59426,"000-12721-001",19,"728.37","","","869.00","7.4",0
59429,"000-12698-001",4,"435.00","","","519.00",4,0
59430,"000-12697-001",0,"476.91","","","569.00",5,0
59431,"000-12720-001",2,"537.61","","","669.00","6.5",0
59432,"TKA01",7,"8.83","","","19.99","0.5",1
59433,"TKA02",8,"6.45","","","16.99","0.5",1
59434,"E70320",8,"379.02","469.99","","469.99","4.5",0
59435,"E70320-US",3,"443.54","549.99","","549.99","4.5",0
59436,"E70320-NAG",34,"430.22","549.99","","549.99","4.4",0
59437,"T70243",52,"1316.12","1699.99","","1699.99",22,0
59438,"E70210",22,"1277.08","1649.99","","1649.99","20.2",0
59439,02691,0,"750.00","999.99","","1099.99","",0
59443,"OT-2120CF",2,"448.76","","","787.57","13.4",0
59444,"MR1002",3,"25.00","","","61.00","2.5",0
59445,"MR1004",3,"38.24","","","81.00","3.5",0
59446,"MRWT40",6,"58.76","","","124.00","6.2",0
59448,"000-12599-001",1,"74.86","","","99.00","0.2",1
59451,"000-12596-001",0,"74.86","","","99.00","0.3",1
59452,"000-12594-001",2,"111.37","","","159.00","0.2",1
59453,"000-12595-001",0,"120.23","","","159.00","0.2",1
59454,"MRGB65S",7,"49.94","","","112.00",6,0
59455,"SET0151",1,"35.16","","","62.50","0.95",0
59456,"L004IBA015AGD",0,"2227.12","","","2319.00","",0
59457,"L004IBA015AGC",0,"2611.47","","","2719.00","",0
59458,"L006IBA015AGC",0,"2686.08","","","2796.68","",0
59459,"L006IBA015AGD",0,"2358.73","","","2455.86","",0
59460,"L008IBA015AGC",0,"3147.66","","","3277.27","",0
59461,"L008IBA015AGD",0,"2731.42","","","2843.89","",0
59462,"L012IBA015AGB",0,"3104.10","","","3231.92","",0
59463,"L012IBA015AGG",0,"3609.24","","","3757.86","",0
59466,"L025IBA015ALA",0,"3973.29","","","4275.00","",0
59467,"L025IBA015ALJ",0,"3973.29","","","4275.00","",0
59471,"L050IBA015AHA",0,"4312.27","","","4489.84","",0
59472,"L050IBA015AH28",0,"4312.27","","","4489.84","",0
59473,101113,0,"769.29","1099.00","","1195.00","",0
59474,"L100IBA015ABD",0,"11399.84","","","11869.25","",0
59475,"L150IBA015ABF",0,"15712.12","","","16359.09","",0
59476,"L004CL0015ACJ",0,"2323.33","","","2419.00","",0
59477,"807-1055",2,"518.39","625.00","","850.00",16,0
59478,"L006CL0015ACJ",0,"2493.33","","","2596.00","",0
59479,"L004CL0015ACI",0,"2705.12","","","2816.50","",0
59480,"L006CL0015ACI",0,"2812.20","","","2928.00","",0
59481,"P7904300AJ",10,"29.63","","","39.59","2.5",0
59482,"A80348",23,"11.87","","","14.99","0.6",0
59483,"A80347",2,"16.66","","","19.99","0.5",0
59484,"MCK762BRGB.6",4,"127.72","","","286.00","9.7",0
59485,320899,1,"76.92","","","149.99",12,0
59486,"MI-1050-ORS",0,"88.89","","","100.00",2,0
59487,2000024171,2,"34.24","","","49.99","2.2",0
59488,"CA-0172-MO",0,"143.21","","","160.00","1.5",0
59489,"CA-0175-MO",2,"241.03","","","265.00","2.5",0
59491,"03-1226-23S",7,"16.54","","","19.85","0.2",1
59492,"03-1226-23G",7,"16.54","","","19.85","0.3",1
59495,"AL 01706",8,"10.32","12.29","","16.38","1.5",0
59496,"AL 01710",1,"39.49","47.01","","62.68",9,0
59497,"CR 01606",2,"10.32","12.29","","16.38","1.3",0
59498,"CR 01610",2,"39.49","47.01","","62.68",9,0
59499,940200200,0,"261.62","","","299.99",41,0
59500,940200210,1,"409.87","","","449.99",40,0
59501,"14190-7",34,"21.33","","","34.99","1.6",0
59502,"14191-7",6,"25.86","","","42.99","1.6",0
59503,"JF-3",3,"119.54","","","288.95","1.2",0
59508,"VECTORCOMPACTS",1,"811.30","","","1159.00","5.5",0
59509,"VECTORCOMPACTN",2,"699.30","","","999.00","2.6",0
59511,"E70344",3,"1088.70","1349.99","","1349.99","19.6",0
59512,"432-0003-23-00",0,"18426.86","","","23095.00","17.6",0
59513,"308-0163-25",0,"40.83","","","49.00","",0
59514,"308-0163-50",0,"74.17","","","89.00","",0
59515,"308-0163-75",0,"107.50","","","129.00","",0
59516,"308-0163-100",0,"140.83","","","169.00","",0
59517,"308-0164-25",1,"49.17","","","59.00","0.9",1
59518,"308-0164-50",1,"74.17","","","89.00","1.8",0
59519,"308-0164-75",1,"99.17","","","119.00","2.5",0
59520,"308-0164-100",1,"115.83","","","139.00","3.5",0
59521,4115028,0,"14.17","","","17.00","",0
59522,4113315,0,"15.83","","","19.00","0.2",1
59523,4113746,3,"124.17","","","149.00","0.4",1
59524,"432-0012-03-00",0,"67819.15","","","85000.00","",0
59525,4141864,0,"141.62","","","169.95","",0
59529,"308-0254-30-00",0,"333.29","","","399.95","",0
59532,"432-0019-22-00S",2,"2791.76","3499.00","","3499.00",2,0
59534,"432-0006-17-00S",0,"5323.72","","","7149.00","",0
59535,"322-0181-12",0,"1632.56","","","2099.00","",0
59536,"322-0195-12",0,"2812.56","","","3359.00","",0
59537,"322-0196-12",0,"4245.89","","","5459.00","",0
59538,"UC1000",8,"73.20","","","99.99","0.9",1
59539,"MB500",6,"19.88","","","34.99","1.15",0
59540,"MB600",8,"24.46","","","39.99","0.5",1
59541,"TR1000",18,"73.20","","","99.99",6,0
59542,"CB1000",13,"32.78","","","49.99",1,0
59543,"CE2000",9,"4.21","","","6.99","0.15",1
59544,"AL1000",7,"22.94","","","34.99","0.3",1
59547,"P10-7512BLK27-1",5,"39.51","","","69.34","9.2",0
59548,"P10-7512WHA27-1",5,"39.51","","","69.34","9.3",0
59549,"P10-7524WHA27-1",2,"75.67","","","132.79",18,0
59550,"F31-2200BSA-4A",0,"40.06","","","69.62","1.75",0
59551,"F31-2200BXY-4A",0,"33.71","","","58.59","",0
59552,"F31-2230BXY-4A",0,"47.86","","","83.16","1.2",0
59554,"F31-2300BXY-4",0,"47.86","","","83.97","",0
59555,"WIFI-1",6,"235.23","","","349.95","2.9",0
59557,"10-24664-09",2,"304.60","","","487.36","6.6",0
59558,"MD5183KF-256",7,"187.00","","","301.42","2.2",0
59559,"MD5183KF-263",4,"187.00","","","301.42","2.2",0
59560,"MD5283-4",7,"204.00","","","327.63","2.2",0
59561,"MD5283-258",0,"204.00","","","327.63","2.2",0
59562,"MD5283-60",0,"204.00","","","327.63","2.4",0
59563,"MA0058",2,"8.99","","","17.15","0.1",1
59564,"MA5283",0,"55.00","","","87.34","0.6",1
59565,"BE0500",5,"14.45","","","26.75","0.6",1
59566,"BE0950",3,"22.01","","","40.75","1.4",0
59567,"BE1450",1,"24.84","","","46.00","2.2",0
59568,"BE2002",0,"61.84","","","114.50","3.2",0
59569,"BE3002",4,"84.38","","","156.25","6.4",0
59570,"SI8284",1,"199.00","","","368.50","5.2",0
59571,"SI8484",4,"222.21","","","411.50","5.2",0
59572,"E70321",4,"956.65","","","1199.00","2.6",0
59573,"MA6002-S-60",0,"24.94","","","40.23","",0
59574,"MA6002-M-60",1,"24.94","","","40.23","0.1",1
59575,"MA6002-L-60",1,"24.94","","","40.23","0.1",1
59576,"KT16110",7,"71.94","","","89.99","1.8",0
59577,"MA6002-XL-60",0,"24.94","","","40.23","0.1",1
59578,"MA6002-S-263",0,"24.94","","","40.23","0.3",1
59579,"MA6002-M-263",0,"24.94","","","40.23","",0
59580,"MA6002-L-263",0,"24.94","","","40.23","",0
59581,"MA6002-XL-263",0,"24.94","","","40.23",1,0
59582,"MA6003-S-60",0,"28.06","","","45.26","",0
59583,"MA6003-M-60",0,"28.06","","","45.26","0.1",1
59584,"MA6003-L-60",1,"28.06","","","45.26","0.1",1
59585,"MA6003-XL-60",0,"28.06","","","45.26","0.1",1
59586,"MA6003-S-263",0,"28.06","","","45.26","",0
59587,"MA6003-M-263",0,"28.06","","","45.26","0.1",1
59588,"MA6003-L-263",0,"28.06","","","45.26","",0
59589,"MA6003-XL-263",0,"28.06","","","45.26","",0
59590,"000-10160-001",1,"7.28","","","12.00","0.1",1
59592,"260140MT",0,"213.01","349.00","","398.45","2.5",0
59593,"CMP31B",20,"101.11","","","149.99","2.6",0
59594,"CMP31W",7,"101.11","","","149.99","2.5",0
59596,6830,2,"104.17","","","125.00","3.3",0
59597,"6400-R",3,"152.96","","","350.20","6.5",0
59598,6832,0,"270.83","","","325.00","7.5",0
59610,"TW4B017009J",8,"32.23","","","59.95","0.3",1
59611,"TW4B018009J",4,"29.54","","","54.95","0.5",1
59612,"TW4B019009J",0,"32.23","","","59.95","0.3",1
59613,"TW4B020009J",0,"34.91","","","64.95","0.3",1
59614,"TW4B021009J",1,"51.04","","","64.95","0.3",1
59615,"TW4B025009J",0,"51.04","","","94.95","0.3",1
59616,"TW4B026009J",0,"51.04","","","94.95","0.4",1
59617,"TW4B029009J",0,"53.73","","","99.95","0.3",1
59618,"TW4B030009J",0,"53.73","","","99.95","0.3",1
59619,"TW5K937009J",2,"21.48","","","39.95","0.2",1
59620,"TW5K940009J",2,"21.48","","","39.95","0.3",1
59621,"TW5K95300F5",3,"39.99","","","99.95","0.6",1
59622,"TW5K955009J",0,"32.23","","","59.95","0.25",1
59623,"TW5K956009J",1,"26.85","","","49.95","0.3",1
59624,"TW5K957009J",3,"26.85","","","49.95","0.3",1
59625,"TW5K958009J",2,"26.85","","","49.95","0.3",1
59626,"TW5K959009J",2,"26.85","","","49.95","0.3",1
59627,"TW5K961009J",0,"37.60","","","69.95","0.3",1
59628,"TW5K962009J",2,"37.60","","","69.95","0.3",1
59647,011701,0,"544.77","","719.10","799.00","1.5",0
59651,"FVSGANBTQ185A00",1,"41.25","56.25","","75.00","1.2",0
59652,"UMSW1000",0,"195.00","260.00","","289.99","",0
59653,"UM1000HRTL",0,"48.00","65.00","","75.00","",0
59654,"UM1000SSRTL",0,"48.00","65.00","","75.00","",0
59655,"UM1000SBRTL",1,"48.00","65.00","","75.00","1.4",0
59656,"AHB-12L",2,"121.20","","","199.99","5.9",0
59657,"AHB-12M",4,"121.20","","","199.99","5.5",0
59658,"AHB-21",3,"90.90","","","149.99","4.1",0
59659,"AHB-22",4,"96.96","","","159.99","4.5",0
59660,"AHW-40202",0,"230.27","","","389.99","14.5",1
59661,"AHW-40212M",0,"242.43","","","399.99","15.5",1
59665,"AHW-10301",1,"218.16","","","359.99","13.4",1
59668,"010-11533-10",4,"37.49","","","49.99","0.5",1
59683,250140101,2,"153.08","","","199.00","2.2",0
59685,2006,1,"154.16","179.07","","271.32","4.25",0
59686,98222,0,"14.96","16.79","","25.44","0.9",0
59687,"VDV205-035",6,"11.98","13.44","","20.36","0.1",1
59688,"603-7",17,"7.98","8.95","","13.56","0.3",1
59689,"VDV200-010",4,"22.55","25.31","","38.34","1.6",0
59690,"VDV201-040",3,"11.98","13.44","","20.36","0.15",1
59691,"VDV205-036",6,"11.98","13.44","","20.36","0.1",1
59693,32011,11,"126.43","","","244.85","0.9",1
59694,"A80349",2,"283.32","","","339.99",6,0
59695,"CF/NAV+3XG",0,"157.54","","","199.00","0.4",1
59698,65109,0,"82.89","","","128.93","1.7",0
59699,"010-01966-00",10,"449.99","","","599.99","3.5",0
59700,"GP1800",0,"299.99","","","399.99","",0
59701,"GP1900-01",0,"329.99","","","439.99","4.3",0
59702,"GP2040-22",0,"344.99","","","459.99","",0
59703,"GP2040-21",0,"344.99","","","459.99","",0
59704,"M200-2",0,"19.06","","","36.95","1.6",0
59705,"010-01156-02",1,"479.98","","","599.99","5.2",0
59706,"010-01180-02",1,"1199.99","","","1499.99","10.5",0
59708,"010-01183-02",0,"1599.99","","","1999.99",12,0
59715,"010-01960-00",6,"74.99","","","99.99","1.4",0
59716,"010-01960-01",2,"74.99","","","99.99","1.5",0
59718,"67 160",1,"31.58","","","48.00","0.2",1
59719,"67 150",1,"8.99","","","48.38","0.2",1
59720,"67 161",2,"12.99","","","43.82","0.2",1
59721,"67 151",2,"8.99","","","44.56","0.2",1
59722,"64 804",0,"2.04","","","3.10","0.1",1
59723,"67 100",2,"17.99","","","34.47","0.1",1
59724,"67 101",2,"24.99","","","48.59","0.2",1
59725,"42 357",2,"3.34","","","5.18","0.1",1
59726,"25 310",2,"43.99","","","85.20","0.6",1
59727,"90 200",2,"51.99","","","101.93","0.55",1
59728,"90 402",1,"93.64","","","142.73","0.7",1
59729,"00 130",2,"18.99","","","35.51","0.1",1
59730,"42 500",2,"59.99","","","116.86","0.1",1
59731,"81 685",1,"84.99","","","166.10",1,0
59732,"03 141",2,"58.99","","","115.01","0.3",1
59733,"04 140",1,"66.99","","","132.79","0.6",1
59734,"05 140",1,"88.99","","","176.72","1.2",0
59735,"25 302",1,"64.99","","","127.04","0.6",1
59736,"01 150",1,"20.58","","","31.33","0.15",1
59737,"05 430",2,"61.99","","","120.76","0.7",1
59738,"05 641",1,"144.99","","","287.60","1.3",0
59739,"26 102",1,"119.99","","","241.57","1.3",0
59740,"30 112",2,"50.99","","","99.66","0.2",1
59741,"SLP2-10-R3",3,"7.42","9.99","","11.99","0.1",1
59743,"DT820BV-235-N2",0,"331.16","","","399.99","3.8",0
59744,"DT812BV-235-N2",1,"331.16","","","399.99","3.8",0
59745,"000-12308-001",3,"731.23","","","1000.00","2.5",0
59746,"010-C1121-20",3,"74.99","","","99.99","0.1",1
59747,"0443004PLB",6,"148.24","","","278.69","3.8",0
59748,"0443005PLB",4,"166.11","","","312.29","3.8",0
59749,"0443006PLB",4,"221.79","","","416.96","6.6",0
59750,"0443007PLB",4,"234.88","","","441.57","6.4",0
59758,"SG-VREGLED",3,"38.36","","","59.99","0.4",1
59760,101114,0,"769.29","1099.00","","1195.00","",0
59761,101170,0,"769.29","1099.00","","1195.00","",0
59762,101173,0,"769.29","1099.00","","1195.00","",0
59763,111801,0,"124.89","","","194.00","",0
59764,111800,4,"106.29","","","194.00","0.4",1
59765,111803,0,"124.89","179.00","","194.00","",0
59766,111802,2,"124.89","","","194.00","0.7",1
59767,112203,2,"17.06","24.95","","29.95","0.3",1
59768,112204,11,"14.52","24.95","","29.95","0.3",1
59769,112205,12,"14.52","24.95","","29.95","0.3",1
59770,101227,2,"17.06","24.95","","29.95","0.3",1
59771,112223,0,"17.06","24.95","","29.95","0.2",1
59772,112224,8,"17.06","24.95","","29.95","0.3",1
59773,112225,9,"14.52","24.95","","29.95","0.2",1
59774,101228,8,"14.52","24.95","","29.95","0.2",1
59775,101049,4,"13.00","18.95","","19.95","0.3",1
59776,101050,5,"13.00","18.95","","19.95","0.3",1
59777,101051,15,"11.06","18.95","","19.95","0.3",1
59778,101225,4,"13.00","","","19.95","0.3",1
59779,101052,10,"11.06","18.95","","19.95","0.25",1
59780,101053,6,"13.00","18.95","","19.95","0.3",1
59781,101054,0,"13.00","18.95","","19.95","0.3",1
59782,101226,22,"11.06","18.95","","19.95","0.2",1
59786,199276,6,"1.22","","","2.99","0.4",1
59787,199277,1,"2.56","","","5.99","0.6",1
59788,199280,4,"1.60","","","3.99","0.2",1
59789,199281,7,"3.85","","","7.99","0.1",1
59790,199284,11,"1.92","","","3.99","0.2",1
59791,199285,4,"4.81","","","9.99","0.2",1
59792,199274,5,"1.22","","","2.99","0.1",1
59793,199275,4,"2.56","","","5.99","0.3",1
59794,199278,2,"1.60","","","3.99","0.2",1
59795,199279,9,"3.85","","","7.99","0.2",1
59796,199282,5,"1.92","","","3.99","0.2",1
59797,199283,2,"4.81","","","9.99","0.3",0
59798,"GYAMICBP-NA",3,"40.34","","","59.99","0.6",1
59799,"GYAMACNA",3,"9.08","","","14.99","0.2",1
59800,2000007829,0,"186.73","","","239.99","46.05",0
59801,56510,1,"813.29","","","999.99",26,0
59803,"67 170",0,"32.88","","","49.97","0.1",1
59806,"FIH2ZEA-BG",1,"345.05","","413.96","459.95","14.5",0
59808,"R70375",2,"34.08","","","40.00","0.4",1
59809,"VDV200-010KIT",3,"54.63","","","99.42","1.95",0
59810,"VIP211Z",0,"176.47","","","299.00","",0
59811,"740152-1",3,"41.39","","","59.99","1.5",0
59812,"IRHT-01",1,"127.34","","","199.95","0.6",1
59813,"PTS-0-1.5PSI-01",0,"186.23","","","249.00","1.4",0
59814,"PTS-0-3.0PSI-01",0,"186.23","","","249.00","1.4",0
59815,"TFTDBE-5H",1,"44.88","","","60.00",2,0
59817,"N5G",2,"4.99","","","10.00","0.01",1
59820,"N9.5G",1,"6.99","","","16.50","0.01",1
59822,"2073-F",2,"94.91","","","199.99","11.4",0
59823,"2074-F",4,"122.01","","","209.99","11.4",0
59824,"2075-F",3,"142.36","","","259.99","14.8",0
59825,"CL800",2,"108.40","","","179.94","1.4",0
59826,"MM300",4,"21.63","","","35.90","0.8",1
59827,"MM400",3,"37.95","44.89","","63.00","0.8",1
59828,"55421BP14CAMO",5,"88.24","99.00","","150.00",6,0
59829,"VDV526-052",11,"48.34","","","82.18","0.2",1
59831,85484,10,"20.82","","","34.56","0.2",1
59832,31902,1,"62.25","73.63","","103.34","3.2",0
59833,"432-0012-22-00S",17,"499.17","599.00","","599.00",1,0
59834,"MB8100",14,"11.98","","","21.99","0.4",1
59835,"261-2319-00",0,"54.17","","","65.00","0.6",1
59837,2000025036,1,"108.54","","","149.99","23.2",0
59838,"EOS105-BL",2,"28.59","","","44.99","0.2",1
59839,"OC17SUK42",4,"125.30","","","179.00","1.8",0
59851,"B175C-0-H",0,"818.12","","","1120.00","11.4",0
59852,"B164-0-BL",0,"642.65","","","999.99","10.6",0
59854,3000004468,2,"20.79","","","22.99","0.6",0
59855,3000004470,7,"17.81","","","22.99","0.6",0
59856,3000004469,4,"20.79","","","22.99","0.6",0
59857,"USB-62C",2,"29.24","","","38.99","0.2",1
59858,"MC70BK",4,"24.04","","","37.50","0.5",1
59859,"RA5001BK",0,"97.76","","","152.50","",0
59860,"RA5001WH",0,"97.76","","","152.50","",0
59861,"0857ABLZ",0,"571.25","609.00","","715.00","0.6",1
59862,"0857ALBLZ",0,"665.00","709.00","","835.00","0.6",1
59863,"220WX",0,"1050.00","","","1500.00","2.6",0
59864,"0245PELICAN",2,"18.75","19.00","","23.00","0.5",1
59865,"F38-6600-1",9,"76.92","","","135.00","0.4",1
59866,"SC-USB-01",1,"16.87","","","29.99","0.8",1
59867,"RA5002BK",0,"97.76","","","152.50","",0
59868,"RA5002WH",0,"97.76","","","152.50","",0
59869,"RA5003BK",2,"97.76","","","152.50","1.6",0
59870,"RA5003WH",0,"97.76","","","152.50","1.8",0
59876,"18673-0001-P",7,"27.27","","","44.08","0.2",1
59877,"HYDBOLTCON",0,"207.10","","","350.00","4.8",0
59878,"3962.1",0,"10.59","","","18.00","0.1",1
59879,"3963.1",17,"7.65","","","13.00","0.2",1
59880,"3964.1",15,"14.12","","","24.00","0.18",1
59881,"3965.1",18,"10.00","","","17.00","0.15",1
59882,"ANGLE FINDER",3,"12.48","","","34.99","0.5",1
59884,"010-01966-11",2,"1237.49","","","1649.99",15,0
59885,27626,9,"56.45","","","99.99",19,0
59886,27646,3,"78.60","","","109.99",23,0
59887,"000-12244-001",1,"15.62","","","19.95","0.4",1
59889,"010-01961-00",2,"149.99","","","199.99","1.8",0
59890,"010-01961-10",3,"524.99","","","699.99","6.2",0
59891,"010-01961-11",0,"937.49","","","1249.00",10,0
59892,"010-01963-00",2,"187.49","","","249.99","2.8",0
59893,"010-01965-00",4,"337.49","","","449.99","3.2",0
59894,"010-01965-10",0,"599.99","","","799.99","9.2",0
59895,"010-01965-11",1,"1087.49","","","1449.99","15.4",0
59896,"BP4772",2,"106.79","","","199.95","4.9",0
59898,"BP4774",1,"106.79","","","199.95",5,0
59899,"100-001",2,"176.75","","","265.12","1.5",0
59900,"100-002",0,"176.75","","","265.12","0.8",0
59901,"100-003",1,"252.75","","","379.11","1.4",0
59902,"100-004",1,"252.75","","","379.11",1,0
59903,"100-005",1,"331.39","","","497.08",1,0
59904,"100-009",2,"375.57","","","563.36",1,0
59905,"200-010",0,"252.75","","","379.11","0.8",0
59906,"200-020",1,"375.57","","","563.36","1.2",0
59907,"200-030",0,"375.57","","","563.36","1.4",0
